DOI,Title,Authors,Journal/Book,Publication Year,Create Date,Article Type,Language,Abstract
10.1111/jsr.13709,Pre-pandemic sleep reactivity prospectively predicts distress during the COVID-19 pandemic: The protective effect of insomnia treatment,"Reffi AN, Drake CL, Kalmbach DA, Jovanovic T, Norrholm SD, Roth T, Casement MD, Cheng P.",J Sleep Res,2023,2022.9.2,,,
10.1016/j.invent.2022.100536,Component analysis of a synchronous and asynchronous blended care CBT intervention for symptoms of depression and anxiety: Pragmatic retrospective study,"Lungu A, Wickham RE, Chen SY, Jun JJ, Leykin Y, Chen CE.",Internet Interv,2022,2022.4.18,,,
10.2196/44673,Skill Enactment and Knowledge Acquisition in Digital Cognitive Behavioral Therapy for Depression and Anxiety: Systematic Review of Randomized Controlled Trials,"Jackson HM, Calear AL, Batterham PJ, Ohan JL, Farmer GM, Farrer LM.",J Med Internet Res,2023,2023.5.31,,,
10.2196/17185,Internet and Face-to-face Cognitive Behavioral Therapy for Postnatal Depression Compared With Treatment as Usual: Randomized Controlled Trial of MumMoodBooster,"Milgrom J, Danaher BG, Seeley JR, Holt CJ, Holt C, Ericksen J, Tyler MS, Gau JM, Gemmill AW.",J Med Internet Res,2021,2021.12.10,,,
10.2196/41005,"An Unguided, Computerized Cognitive Behavioral Therapy Intervention (TreadWill) in a Lower Middle-Income Country: Pragmatic Randomized Controlled Trial","Ghosh A, Cherian RJ, Wagle S, Sharma P, Kannan KR, Bajpai A, Gupta N.",J Med Internet Res,2023,2023.4.26,,,
10.1016/j.hjdsi.2021.100521,Addressing depression and behavioral health needs through a digital program at scale,"Sharif-Sidi Z, Shen C, Wong W, Hanson R, Miller L, Fickel K, Green E, Burns J, Dunn C, Somai M, Crotty BH.",Healthc (Amst),2021,2021.2.18,,,
10.1111/camh.12444,Technology Matters: SPARX - computerised cognitive behavioural therapy for adolescent depression in a game format,"Fleming T, Lucassen M, Stasiak K, Sutcliffe K, Merry S.",Child Adolesc Ment Health,2021,2021.1.4,,,
10.2196/25298,A Text Messaging Intervention (StayWell at Home) to Counteract Depression and Anxiety During COVID-19 Social Distancing: Pre-Post Study,"Aguilera A, Hernandez-Ramos R, Haro-Ramos AY, Boone CE, Luo TC, Xu J, Chakraborty B, Karr C, Darrow S, Figueroa CA.",JMIR Ment Health,2021,2021.9.20,,,
10.1007/978-981-97-4402-2_11,Cognitive Behavioral Therapy and Mindfulness-Based Cognitive Therapy for Depressive Disorders: Enhancing Access and Tailoring Interventions in Diverse Settings,"Drüge M, Guthardt L, Haller E, Michalak J, Apolinário-Hagen J.",Adv Exp Med Biol,2024,2024.9.11,,,
10.2196/14817,Multidimensional Cognitive Behavioral Therapy for Obesity Applied by Psychologists Using a Digital Platform: Open-Label Randomized Controlled Trial,"Kim M, Kim Y, Go Y, Lee S, Na M, Lee Y, Choi S, Choi HJ.",JMIR Mhealth Uhealth,2020,2020.5.1,,,
10.1111/jpm.13024,Digital cognitive behavioural therapy for patients with insomnia and depression: A systematic review and meta-analysis,"Bai N, Cao J, Zhang H, Liu X, Yin M.",J Psychiatr Ment Health Nurs,2024,2024.1.16,,,
10.1177/0300060520928686,Digital psychotherapy as an effective and timely treatment option for depression and anxiety disorders: Implications for rural and remote practice,Weightman M.,J Int Med Res,2020,2020.6.13,,,
10.1002/smi.70017,Falling Asleep on the Job: The Efficacy of a Short App-Based Mindfulness Intervention to Improve Sleep Quality and Quantity Within the Workforce,"Daniel C, Leyrat C, Gentina E, Mesmer-Magnus J, Guidice R, Bailly S.",Stress Health,2025,2025.2.13,,,
10.1093/ibd/izae034,Feasibility and Acceptability of Digital Behavioral Interventions Among Black and Hispanic Patients With Inflammatory Bowel Disease: A Randomized Pilot Study,"Greywoode R, Nahvi S, Ullman T, Keefer L.",Inflamm Bowel Dis,2025,2024.3.1,,,
10.1371/journal.pone.0259474,Mobile interventions targeting common mental disorders among pregnant and postpartum women: An equity-focused systematic review,"Saad A, Magwood O, Aubry T, Alkhateeb Q, Hashmi SS, Hakim J, Ford L, Kassam A, Tugwell P, Pottie K.",PLoS One,2021,2021.10.29,,,
10.1002/ppul.26438,Pilot of a therapist-guided digital mental health intervention (eHealth CF-CBT) for adults with cystic fibrosis,"Verkleij M, Georgiopoulos AM, Barendrecht H, Friedman D.",Pediatr Pulmonol,2023,2023.5.5,,,
10.1111/dme.15273,Protocol for the STEADY intervention for type 1 diabetes and disordered eating: Safe management of people with Type 1 diabetes and EAting Disorders studY,"Zaremba N, Harrison A, Brown J, Allan J, Pillay D, Treasure J, Ayis S, Hopkins D, Ismail K, Stadler M.",Diabet Med,2024,2024.1.8,,,
10.1186/s12911-022-01902-w,Testing delivery of components of cognitive behavioral therapy for insomnia to breast cancer survivors by smart speaker: a study protocol,"Starling CM, Greenberg D, Zhou E, Lewin D, Morrow AS, Lieberman D, Shaw C, Arem H.",BMC Med Inform Decis Mak,2022,2022.6.21,,,
10.3389/fpsyt.2021.640795,"Text4Support Mobile-Based Programming for Individuals Accessing Addictions and Mental Health Services-Retroactive Program Analysis at Baseline, 12 Weeks, and 6 Months","Noble JM, Vuong W, Surood S, Urichuk L, Greenshaw AJ, Agyapong VIO.",Front Psychiatry,2021,2021.6.14,,,
10.2196/jmir.1857,MEMO--a mobile phone depression prevention intervention for adolescents: development process and postprogram findings on acceptability from a randomized controlled trial,"Whittaker R, Merry S, Stasiak K, McDowell H, Doherty I, Shepherd M, Dorey E, Parag V, Ameratunga S, Rodgers A.",J Med Internet Res,2012,2012.1.27,,,
10.1016/j.invent.2022.100558,An Internet-delivered Cognitive-Behavioral Therapy (iCBT) for Prolonged Grief Disorder (PGD) in adults: A multiple-baseline single-case experimental design study,"Tur C, Campos D, Suso-Ribera C, Kazlauskas E, Castilla D, Zaragoza I, García-Palacios A, Quero S.",Internet Interv,2022,2022.7.22,,,
10.1080/13607863.2025.2480124,Efficacy of digital cognitive behavioral therapy for treating insomnia in adults aged 65 and older: a secondary analysis using individual participant data from three randomized controlled trials,"Tarnai KA, Miller CB, Magill N, Emsley R, Robinson W, Kyle SD, McGrath ER, Espie CA, Henry AL.",Aging Ment Health,2025,2025.4.3,,,
10.1016/j.cct.2021.106323,Integration of a smartwatch within an internet-delivered intervention for depression: Protocol for a feasibility randomized controlled trial on acceptance,"Nadal C, Earley C, Enrique A, Vigano N, Sas C, Richards D, Doherty G.",Contemp Clin Trials,2021,2021.2.23,,,
10.2196/39787,Waiting Lists for Psychotherapy and Provider Attitudes Toward Low-Intensity Treatments as Potential Interventions: Survey Study,"Peipert A, Krendl AC, Lorenzo-Luaces L.",JMIR Form Res,2022,2022.9.16,,,
10.2196/67682,AI Chatbots for Psychological Health for Health Professionals: Scoping Review,"Baek G, Cha C, Han JH.",JMIR Hum Factors,2025,2025.3.19,,,
10.3389/fpsyt.2025.1529006,Validating a digital depression prevention program for adolescents in Jordan: cultural adaptation and user testing in a randomized controlled trial,"Dardas LA, Al-Leimon O, Gladstone T, Dabbas AA, Alammouri I, Van Voorhees B.",Front Psychiatry,2025,2025.2.27,,,
10.2196/52853,"An mHealth Intervention for Gay and Bisexual Men's Mental, Behavioral, and Sexual Health in a High-Stigma, Low-Resource Context (Project Comunică): Protocol for a Randomized Controlled Trial","Leluțiu-Weinberger C, Filimon ML, Hoover D, Lixandru M, Hanu L, Dogaru B, Kovacs T, Fierbințeanu C, Ionescu F, Manu M, Mariș A, Pană E, Dorobănțescu C, Streinu-Cercel A, Pachankis JE.",JMIR Res Protoc,2024,2024.5.6,,,
10.1016/j.genhosppsych.2024.12.022,Effectiveness of information technology-based cognitive behavioral therapy on depression and anxiety symptoms among older adults: Systematic review and meta-analysis,"Qiu Y, Wu M, Liu J, Li C, Yu Y, Zeng L, Yang F, Zhang X, Chen G.",Gen Hosp Psychiatry,2025,2025.1.6,,,
10.2196/49660,Blended Psychological Therapy for the Treatment of Psychological Disorders in Adult Patients: Systematic Review and Meta-Analysis,"Ferrao Nunes-Zlotkowski K, Shepherd HL, Beatty L, Butow P, Shaw JM.",Interact J Med Res,2024,2024.10.29,,,
10.1016/j.sleep.2020.03.016,A randomized controlled trial of digital cognitive behavioral therapy for insomnia in pregnant women,"Kalmbach DA, Cheng P, O'Brien LM, Swanson LM, Sangha R, Sen S, Guille C, Cuamatzi-Castelan A, Henry AL, Roth T, Drake CL.",Sleep Med,2020,2020.6.20,,,
10.5498/wjp.v11.i4.133,Effectiveness of digital psychotherapeutic intervention among perinatal women: A systematic review and meta-analysis of randomized controlled trials,"Lau Y, Cheng JY, Wong SH, Yen KY, Cheng LJ.",World J Psychiatry,2021,2021.4.23,,,
10.2196/68665,Assessment of an App-Based Sleep Program to Improve Sleep Outcomes in a Clinical Insomnia Population: Randomized Controlled Trial,"Staiano W, Callahan C, Davis M, Tanner L, Coe C, Kunkle S, Kirk U.",JMIR Mhealth Uhealth,2025,2025.4.23,,,
10.1017/S1352465816000369,Treating Depression and Anxiety with Digital Cognitive Behavioural Therapy for Insomnia: A Real World NHS Evaluation Using Standardized Outcome Measures,"Luik AI, Bostock S, Chisnall L, Kyle SD, Lidbetter N, Baldwin N, Espie CA.",Behav Cogn Psychother,2017,2016.7.27,,,
10.1016/j.invent.2023.100646,Use of tailoring features and reasons for dropout in a guided internet-based transdiagnostic individually-tailored cognitive behavioral therapy for symptoms of depression and/or anxiety in college students,"Ciharova M, Cuijpers P, Amanvermez Y, Riper H, Klein AM, Bolinski F, de Wit LM, van der Heijde CM, Bruffaerts R, Struijs S, Wiers RW, Karyotaki E.",Internet Interv,2023,2023.12.15,,,
10.1002/da.22649,Ecological momentary interventions for depression and anxiety,"Schueller SM, Aguilera A, Mohr DC.",Depress Anxiety,2017,2017.5.12,,,
10.1111/jsr.13572,Digital cognitive behaviour therapy for insomnia (dCBT-I): Chronotype moderation on intervention outcomes,"Faaland P, Vedaa Ø, Langsrud K, Sivertsen B, Lydersen S, Vestergaard CL, Kjørstad K, Vethe D, Ritterband LM, Harvey AG, Stiles TC, Scott J, Kallestad H.",J Sleep Res,2022,2022.2.28,,,
10.1186/s13030-021-00219-w,Cognitive-behavioral therapy for management of mental health and stress-related disorders: Recent advances in techniques and technologies,"Nakao M, Shirotsuki K, Sugaya N.",Biopsychosoc Med,2021,2021.10.4,,,
10.1371/journal.pone.0310070,"Non-guided, mobile, CBT-I-based sleep intervention in War-torn Ukraine: A feasibility study","Kurapov A, Blechert J, Hinterberger A, Topalidis P, Schabus M.",PLoS One,2025,2025.5.27,,,
10.1016/j.invent.2022.100553,Internet-delivered cognitive behavioral interventions to reduce elevated stress: A systematic review and meta-analysis,"Svärdman F, Sjöwall D, Lindsäter E.",Internet Interv,2022,2022.7.5,,,
10.1186/s12889-016-3850-y,Application of the multiphase optimization strategy to a pilot study: an empirical example targeting obesity among children of low-income mothers,"Kugler KC, Balantekin KN, Birch LL, Savage JS.",BMC Public Health,2016,2016.11.24,,,
10.1016/j.invent.2025.100804,"Feasibility, acceptability and preliminary clinical outcomes of a brief coping-focused intervention for delusions blended with smartphone-based ecological momentary assessment and intervention in persons with schizophrenia spectrum disorders: A pilot single-arm trial","Böge K, Bergmann N, Hahne I, Emde L, Cartner S, Bell I, Pillny M, Thomas N.",Internet Interv,2025,2025.2.13,,,
10.1186/s13063-023-07581-w,Technology-assisted cognitive-behavior therapy delivered by peers versus standard cognitive behavior therapy delivered by community health workers for perinatal depression: study protocol of a cluster randomized controlled non-inferiority trial,"Rahman A, Malik A, Atif N, Nazir H, Zaidi A, Nisar A, Waqas A, Sharif M, Chen T, Wang D, Sikander S.",Trials,2023,2023.8.25,,,
10.1037/rmh0000102,Exploring Perceptions of a Computerized Cognitive Behavior Therapy Program in a U.S. Rural Western State,"Schure MB, Howard M, Bailey SJ, Bryan B, Greist J.",Rural Ment Health,2018,2019.2.12,,,
10.2196/23592,A Text Messaging Intervention for Coping With Social Distancing During COVID-19 (StayWell at Home): Protocol for a Randomized Controlled Trial,"Figueroa CA, Hernandez-Ramos R, Boone CE, Gómez-Pathak L, Yip V, Luo T, Sierra V, Xu J, Chakraborty B, Darrow S, Aguilera A.",JMIR Res Protoc,2021,2020.12.28,,,
10.2196/33337,Digitalized Cognitive Behavioral Interventions for Depressive Symptoms During Pregnancy: Systematic Review,"Wan Mohd Yunus WMA, Matinolli HM, Waris O, Upadhyaya S, Vuori M, Korpilahti-Leino T, Ristkari T, Koffert T, Sourander A.",J Med Internet Res,2022,2022.2.23,,,
10.1186/s12991-015-0077-8,Integrating technology into cognitive behavior therapy for adolescent depression: a pilot study,"Kobak KA, Mundt JC, Kennard B.",Ann Gen Psychiatry,2015,2015.11.5,,,
10.1111/dme.14227,How 25 years of psychosocial research has contributed to a better understanding of the links between depression and diabetes,"Pouwer F, Schram MT, Iversen MM, Nouwen A, Holt RIG.",Diabet Med,2020,2020.1.8,,,
10.1016/j.brat.2023.104318,Effectiveness and implementation of a text messaging intervention to reduce depression and anxiety symptoms among Latinx and Non-Latinx white users during the COVID-19 pandemic,"Haro-Ramos AY, Rodriguez HP, Aguilera A.",Behav Res Ther,2023,2023.5.5,,,
10.2196/47691,Web-Based Cognitive Behavioral Therapy for Depression Among Homebound Older Adults: Development and Usability Study,"Xiang X, Kayser J, Ash S, Zheng C, Sun Y, Weaver A, Dunkle R, Blackburn JA, Halavanau A, Xue J, Himle JA.",JMIR Aging,2023,2023.9.19,,,
10.1111/imj.16521,Digital cognitive behavioural therapy for insomnia versus digital sleep education control in an Australian community-based sample: a randomised controlled trial,"Sweetman A, Reynolds C, Richardson C.",Intern Med J,2024,2024.9.11,,,
10.1007/s10549-023-07228-z,Identification of patient subgroups who benefit from a behavioral intervention to improve adjuvant endocrine therapy adherence: a randomized-controlled trial,"Walsh EA, Post K, Massad K, Horick N, Antoni MH, Penedo FJ, Safren SA, Partridge AH, Peppercorn J, Park ER, Temel JS, Greer JA, Jacobs JM.",Breast Cancer Res Treat,2024,2024.1.17,,,
10.1016/j.spsy.2017.04.008,[Benefits and challenges of eHealth in depression],Mekaoui L.,Soins Psychiatr,2017,2017.7.8,,,
10.2196/15841,Efficacy of a Theory-Based Cognitive Behavioral Technique App-Based Intervention for Patients With Insomnia: Randomized Controlled Trial,"Rajabi Majd N, Broström A, Ulander M, Lin CY, Griffiths MD, Imani V, Ahorsu DK, Ohayon MM, Pakpour AH.",J Med Internet Res,2020,2020.4.3,,,
10.1136/bmjopen-2019-033457,Effects of e-aid cognitive behavioural therapy for insomnia (eCBTI) to prevent the transition from acute insomnia to chronic insomnia: study protocol for a randomised controlled trial,"Yang Y, Luo X, Paudel D, Zhang J, Li SX, Zhang B.",BMJ Open,2019,2019.11.20,,,
10.1017/S0033291718001113,Efficacy of digital CBT for insomnia to reduce depression across demographic groups: a randomized trial,"Cheng P, Luik AI, Fellman-Couture C, Peterson E, Joseph CLM, Tallent G, Tran KM, Ahmedani BK, Roehrs T, Roth T, Drake CL.",Psychol Med,2019,2018.5.25,,,
10.1186/s40352-022-00190-w,"Associations between psychosocial risk factors, and changes in substance dependence and psychosocial functioning, during engagement with digital cognitive behavioral therapy for methamphetamine use: use of 'Breaking Free from Substance Abuse' by incarcerated people during the COVID-19 pandemic","Elison-Davies S, Newsome J, Jones A, Davies G, Ward J.",Health Justice,2022,2022.9.7,,,
10.1186/s13033-023-00592-9,Implementing digital mental health interventions at scale: one-year evaluation of a national digital CBT service in Ireland,"Harty S, Enrique A, Akkol-Solakoglu S, Adegoke A, Farrell H, Connon G, Ward F, Kennedy C, Chambers D, Richards D.",Int J Ment Health Syst,2023,2023.10.11,,,
10.1016/j.ebr.2021.100469,Remote delivery of cognitive behavioral therapy to patients with functional neurological disorders: Promise and challenges,"Lin A, Espay AJ.",Epilepsy Behav Rep,2021,2021.8.19,,,
10.1186/s12913-025-12641-9,User journey method: a case study for improving digital intervention use measurement,"Lukka L, Vesterinen M, Salonen A, Bergman VR, Torkki P, Palva S, Palva JM.",BMC Health Serv Res,2025,2025.4.1,,,
10.1136/bmjopen-2020-041745,Efficacy of the iDBT-Pain skills training intervention to reduce emotional dysregulation and pain intensity in people with chronic pain: protocol for a single-case experimental design with multiple baselines,"Norman-Nott N, Wilks C, Hesam-Shariati N, Schroeder J, Suh J, Czerwinski M, Gustin SM.",BMJ Open,2021,2021.4.15,,,
10.3390/ijerph16234689,Stepping Up: Predictors of 'Stepping' within an iCBT Stepped-Care Intervention for Depression,"Nicholas J, Ringland KE, Graham AK, Knapp AA, Lattie EG, Kwasny MJ, Mohr DC.",Int J Environ Res Public Health,2019,2019.11.29,,,
